doc.id,text,date,section.name,news.desk,material
725,"In a Death, Details of More Russian Murder-for-Hire Plots",7/9/2020,World,Foreign,News
726,Tammy Duckworth: Tucker Carlson Doesn’t Know What Patriotism Is,7/9/2020,Opinion,OpEd,Op-Ed
727,Tammy Duckworth: Tucker Carlson Doesn’t Know What Patriotism Is,7/9/2020,Opinion,OpEd,Op-Ed
728,Trump Claims Credit for 2018 Cyberattack on Russia,7/11/2020,U.S.,Washington,News
729,I Was a Counterterrorism Chief. Trump Knew What Russia Was Doing.,7/12/2020,Opinion,OpEd,Op-Ed
730,"Taliban Stage a Major Attack, as Violence Intensifies in Northern Afghanistan",7/13/2020,World,Foreign,News
731,"How Russia Built a Channel to the Taliban, Once an Enemy",7/13/2020,World,Foreign,News
732,"Hong Kong Restrictions, Seoul Mayor, Christchurch Shooter: Your Tuesday Briefing",7/13/2020,Briefing,NYTNow,briefing
733,"Inside the White House, a Gun Industry Lobbyist Delivers for His Former Patrons",7/13/2020,U.S.,Investigative,News
734,U.S. Says Most of China’s Claims in South China Sea Are Illegal,7/13/2020,World,Washington,News
735,"Three Marines, Now Focus of Russian Bounties Investigation, Show the Costs of an Endless War",7/14/2020,U.S.,Washington,News
736,She Went to Prison for Killing Her Husband. The Pandemic Set Her Free.,7/14/2020,Magazine,Magazine,News
737,From Rep. Carolyn Maloney: Please Fill Out the Census,7/14/2020,Opinion,Letters,Letter
738,"Hong Kong Outbreak, Polish President, Russia-Taliban: Your Tuesday Briefing",7/14/2020,Briefing,NYTNow,briefing
739,A Different Cold War,7/15/2020,Briefing,NYTNow,briefing
740,Playwrights Horizons Details First Season Under New Leadership,7/15/2020,Theater,Culture,News
741,A Conversation With Tammy Duckworth,7/16/2020,Opinion,OpEd,Op-Ed
742,‘Father Soldier Son’ Review: Service and Sacrifice,7/16/2020,Movies,Weekend,Review
743,I’m a Black Police Officer. Here’s How to Change the System.,7/16/2020,Opinion,OpEd,Op-Ed
744,Colin Powell Still Wants Answers,7/16/2020,Magazine,Magazine,News
745,"$174 Million Afghan Drone Program Is Riddled With Problems, U.S. Report Says",7/17/2020,World,Washington,News
746,"The Times Story That Grew Into a Movie, Over 10 Years",7/17/2020,Times Insider,Summary,News
747,Father Soldier Son,7/17/2020,U.S.,Photo,Interactive Feature
748,"News Quiz: China, Twitter, Disney",7/17/2020,Briefing,Briefing,Interactive Feature
749,2020 and the Climate,7/17/2020,Briefing,NYTNow,briefing
750,Television,7/18/2020, in making us what we are,"Stream a documentary about a family shaped by war, and catch a festival that celebrates all the ways dance can be represented onscreen.",What’s on TV Saturday: ‘Father Soldier Son’ and the Dance on Camera Festival
751,India Offers Escape to Afghan Hindus and Sikhs Facing Attacks,7/19/2020,World,Foreign,News
752,"Uighur Labor, Indian Arrests, Mars Mission: Your Monday Briefing",7/19/2020,Briefing,NYTNow,briefing
753,"Despite Masks’ Proven Value, Some U.S. Leaders Avoid Mandates",7/19/2020,World,Foreign,News
754,"For Women in Afghan Security Forces, a Daily Battle",7/20/2020,World,Foreign,News
755,At Least 60 Migrants Killed in Turkish Boat Disaster,7/20/2020,World,Foreign,News
756,"Coronavirus Cases, Portland, Erykah Badu: Your Tuesday Evening Briefing",7/21/2020,Briefing,NYTNow,briefing
757,"Dick Buerkle, Master of the Indoor Mile, Dies at 72",7/21/2020,Sports,Obits,Obituary (Obit)
758,Coronavirus Briefing: What Happened Today,7/21/2020,U.S.,NYTNow,briefing
759,Rise in Virus Cases Near Bases in U.S. and Abroad Poses Test for Military,7/21/2020,U.S.,Washington,News
760,"Republicans Heap Criticism on Liz Cheney, Calling Her Disloyal to Trump",7/21/2020,U.S.,Washington,News
761,"Senate Kills Broad Curbs on Military Gear for Police, Thwarting Push to Demilitarize",7/21/2020,U.S.,Washington,News
762,"The Virus Found a Crowded Houston Neighborhood, Sparing One Nearby",7/21/2020,U.S.,National,News
763,What Do Sweden and Mexico Have in Common? A Feminist Foreign Policy,7/21/2020,U.S.,Gender,News
764,"Trump, in a Departure, Says Virus Will Get Worse",7/21/2020,World,Foreign,News
765,A Girl’s Heroic Battle Against the Taliban Was Also a Family Feud,7/22/2020,World,Foreign,News
766,"Russian Interference, Angela Merkel, Afghan Women: Your Wednesday Briefing",7/22/2020,Briefing,NYTNow,briefing
767,The Fight for Fertility Equality,7/22/2020,Style,Styles,News
768,Trump Reiterates Plan to Send Federal Agents to Democratic-Led Cities,7/22/2020,U.S.,Politics,News
769,"In Afghan Attacks, Facts Are Murky. But It’s Clear Deaths Are Piling Up.",7/23/2020,World,Foreign,News
770,"John Lewis, Civil Rights Icon and Congressman, Will Lie in State at the Capitol Rotunda",7/23/2020,U.S.,Politics,News
771,11 of Our Best Weekend Reads,7/24/2020,Briefing,NewsDesk,News
772,Officials Push U.S.-China Relations Toward Point of No Return,7/25/2020,World,Foreign,News
773,U.S. Coronavirus Cases Soar as 18 States Set Single-Day Records This Week,7/25/2020,World,National,News
774,"Taliban Executes Female Prison Guard, and U.N. Raises Concern Over Afghan Violence",7/27/2020,World,Foreign,News
775,That Almost Apology for the 1980 Olympic Boycott Helps. A Little.,7/27/2020,Sports,Sports,News
776,"Taliban Announce Brief Cease-Fire, as Afghan Peace Talks Look Imminent",7/28/2020,World,Foreign,News
777,Quotation of the Day: Female Guard Is Latest Target of Taliban Violence,7/28/2020,Today’s Paper,Summary,Quote
778,Democrats Investigating Why White House Ended Ban on Some Gun Silencer Sales,7/28/2020,U.S.,Washington,News
779,How Local Covid Deaths Are Affecting Vote Choice,7/28/2020,The Upshot,Upshot,News
780,"Hajj, 1MDB, Van Gogh: Your Wednesday Briefing",7/28/2020,Briefing,NYTNow,briefing
781,Trump Says He Did Not Ask Putin About Suspected Bounties to Kill U.S. Troops,7/29/2020,U.S.,Washington,News
782,"U.S. Will Cut 12,000 Forces in Germany",7/29/2020,World,Washington,News
783,Your Wednesday Briefing,7/29/2020,Briefing,NYTNow,briefing
784,Inside the Iraqi Kleptocracy,7/29/2020,Magazine,Magazine,News
785,Trump Plays On Racist Fears About Low-Income Housing,7/29/2020,U.S.,Politics,News
786,A Rarely Seen Weapon Destroys a Helicopter in Afghanistan,7/30/2020,World,Washington,News
787,Trevor Noah Thinks Trump Is ‘Oddly Chilled Out’ About Russia,7/30/2020,Arts,Culture,News
788,Former Marine Sentenced to 9 Years in Russia in Case Criticized as Political,7/30/2020,World,Foreign,News
789,"Border Clashes With Pakistan Leave 15 Afghan Civilians Dead, Officials Say",7/31/2020,World,Foreign,News
790,"Trump Still Defers to Putin, Even as He Dismisses U.S. Intelligence and the Allies",7/31/2020,U.S.,Washington,News
791,"News Quiz: U.S. Troops, Baseball, Louie Gohmert",7/31/2020,Briefing,Briefing,Interactive Feature
792,"Trump, Please Quit Before You’re Fired",7/31/2020,Opinion,OpEd,Op-Ed
793,Motorist Who Shot a Protester in Austin Claims Self-Defense,7/31/2020,U.S.,National,News
794,Kamala Harris Pushes Back on Criticism of ‘Ambition’,7/31/2020,U.S.,Politics,News
795,Body Bags and Enemy Lists: How Far-Right Police Officers and Ex-Soldiers Planned for ‘Day X’,8/1/2020,World,Foreign,News
796,Militants Attack Afghan Prison as Brief Cease-Fire Expires,8/2/2020,World,Foreign,News
797,"Vaccine, TikTok, SpaceX: Your Monday Briefing",8/2/2020,Briefing,NYTNow,briefing
798,"It’s a Book. It’s a Podcast. It’s a Three-Act Play, in Your Ears.",8/2/2020,Books,Culture,News
799,29 Dead After ISIS Attack on Afghan Prison,8/3/2020,World,Foreign,News
800,"TikTok, Coronavirus, Spearfishing: Your Tuesday Briefing",8/3/2020,Briefing,NYTNow,briefing
801,"More U.S. Troops Will Leave Afghanistan Before the Election, Trump Says",8/4/2020,World,Washington,News
802,Behrouz Boochani Just Wants to Be Free,8/4/2020,Magazine,Magazine,News
803,Coronavirus Briefing: What Happened Today,8/5/2020,U.S.,NewsDesk,briefing
804,Postal Service Funding Dispute Complicates Impasse Over U.S. Virus Stimulus,8/5/2020,World,Foreign,News
805,Afghan War Casualty Report: August 2020,8/6/2020,Magazine,Magazine,News
806,Here's What Extreme Heat Looks Like: Profoundly Unequal,8/6/2020,Climate,Climate,Interactive Feature
807,Your Thursday Briefing,8/6/2020,Briefing,NYTNow,briefing
808,"Martin Peretz, on Israeli-Palestinian Peace",8/6/2020,Opinion,Letters,Letter
809,Pompeo Warned Russia Against Bounties on U.S. Troops in Afghanistan,8/7/2020,World,Washington,News
810,Police Violence in Portland Protests,8/7/2020,Opinion,Letters,Letter
811,The Men Australia Detained in a Secretive Detention Camp,8/7/2020,Magazine,Magazine,News
812,"America’s Military Should Confront Its Past, Not Bury It",8/8/2020,Opinion,OpEd,Op-Ed
813,Unwanted Truths: Inside Trump’s Battles With U.S. Intelligence Agencies,8/8/2020,Magazine,Magazine,News
814,"Afghanistan to Release Last Taliban Prisoners, Removing Final Hurdle to Talks",8/9/2020,World,Foreign,News
815,Biden’s Choice,8/10/2020,Briefing,NYTNow,briefing
816,"New & Noteworthy, From Corruption to Male Privilege",8/11/2020,Books,BookReview,News
817,The Revolt of the Republican Strategists,8/11/2020,Opinion,OpEd,Op-Ed
818,Trump v. Putin: A Vaccine Manhood Contest,8/11/2020,U.S.,Washington,News
819,U.S. Contractor Knew of Explosive Material in Beirut Since at Least 2016,8/11/2020,World,Foreign,News
820,Top General in Middle East Says U.S. Troop Levels Will Drop in Iraq and Syria,8/12/2020,World,Washington,News
821,Afghanistan to Investigate Video Showing Forces Mutilating Taliban Corpses,8/13/2020,World,Foreign,News
822,Rebel Poet’s Death Leaves 40 Years of Epic Afghan Work Unfinished,8/13/2020,World,Foreign,News
823,"‘There Will Be an Enormous Price to Pay,’ Pompeo Says He Told Russia",8/13/2020,U.S.,,Video
824,Pompeo Says He and Military Warned Russia on Bounties for Killing U.S. Troops,8/13/2020,U.S.,Washington,News
825,"They’re Desperate to Reopen Their Gyms, No Matter What the Law Says",8/13/2020,New York,Metro,News
826,The Post Office Mess Is Meant to Exhaust You. Don’t Let It.,8/18/2020,Opinion,OpEd,Op-Ed
827,"Much Changed World, Same Joe Biden Seeking to Undo What Trump Has Done",8/19/2020,U.S.,Politics,News
828,Inside the Boogaloo: America's Extremely Online Extremists,8/19/2020,Magazine,Magazine,Interactive Feature
829,Top Republican National Security Officials Say They Will Vote for Biden,8/20/2020,U.S.,Politics,News
830,Your Friday Briefing,8/20/2020,Briefing,NYTNow,briefing
831,The Creator of ‘Terminal Lance’ on His New Graphic Novel,8/21/2020,Magazine,Magazine,News
832,"News Quiz: Democrats, Russia, Herd Immunity",8/21/2020,Briefing,Briefing,Interactive Feature
833,"After a Few Missed Cues, a Connection",8/21/2020,Fashion & Style,Society,News
834,Summer 2020 News Quiz,8/21/2020,The Learning Network,The Learning Network,Interactive Feature
835,The Solar System Winked,8/21/2020,Fashion & Style,Styles,News
836,"Win or Lose, Trump Will Hold Power Over the G.O.P.",8/22/2020,Opinion,OpEd,Op-Ed
837,"With Delay in Afghan Peace Talks, a Creeping Sense of ‘Siege’ Around Kabul",8/23/2020,World,Foreign,News
838,"Afghan Soccer Official, Charged With Sexual Abuse, Evades Arrest",8/24/2020,World,Foreign,News
839,Quotation of the Day: Taliban Tighten ‘Ring of Siege’ Around Afghan Capital,8/24/2020,Today’s Paper,Summary,Quote
840,Africa Celebrates the End of the Wild Poliovirus (but Not the End of All Polio),8/24/2020,World,Foreign,News
841,"Donald Trump Jr. Is Ready. But for What, Exactly?",8/24/2020,Magazine,Magazine,News
842,Biden Wants to Return to a ‘Normal’ Foreign Policy. That’s the Problem.,8/25/2020,Opinion,OpEd,Op-Ed
843,Paul Theroux on a Globetrotting Novel Inspired by a Real Adventurer,8/25/2020,Books,BookReview,Review
844,Flash Floods Rip Through Afghan City,8/26/2020,U.S.,,Video
845,Nearly 80 Killed as Flash Floods Ravage City in Afghanistan,8/26/2020,World,Foreign,News
846,Your Thursday Briefing,8/26/2020,Briefing,NYTNow,briefing
847,The Debate Over Riots,8/26/2020,Briefing,NYTNow,briefing
848,‘I Lost Everyone’: Floods Bruise a War-Weary Afghanistan,8/27/2020,World,Foreign,News
849,G.O.P. Convention Skims Over Trump’s ‘Unfinished Business’ in Foreign Policy,8/27/2020,U.S.,Politics,News
850,"‘We Are a Country of Heroes,’ Dan Crenshaw Says",8/27/2020,U.S.,,Video
851,New Zealand Gives Christchurch Killer a Record Sentence,8/27/2020,World,Foreign,News
852,"Christchurch, Hurricane Laura, Wisconsin Protests: Your Thursday Briefing",8/27/2020,Briefing,NYTNow,briefing
853,Britain and the U.S.: A Forced and Unequal Marriage,8/28/2020,Books,BookReview,Review
854,"After a Long Lull, Protesting Is Taking Hold Across Baseball",8/28/2020,Sports,Sports,News
855,Full Transcript: President Trump’s Republican National Convention Speech,8/28/2020,U.S.,Politics,News
856,C.I.A. Uncensors Memoir of F.B.I. Agent Who Protested Torture of Terrorists,8/29/2020,U.S.,Washington,News
857,"Biden, Speaking to National Guard Group, Takes Aim at Republican Criticism on Crime",8/29/2020,U.S.,Politics,News
858,"Taliban Violated Afghan Deal With Shelling of American Bases, U.S. Officials Say",8/30/2020,World,Foreign,News
859,"President Trump, Don’t Leave My Brother, a Hostage, Behind",8/30/2020,Opinion,OpEd,Op-Ed
860,‘A Hail Mary’: Psychedelic Therapy Draws Veterans to Jungle Retreats,8/30/2020,World,Foreign,News
861,"The Few, the Proud, the White: The Marine Corps Balks at Promoting Generals of Color",8/31/2020,U.S.,Washington,News
862,"Joe Biden, Child Virus Cases, U.S. Open: Your Monday Evening Briefing",8/31/2020,Briefing,NYTNow,briefing
863,U.S.-Russia Military Tensions Intensify in the Air and on the Ground Worldwide,9/1/2020,U.S.,Washington,News
864,U.S.-Russia Military Tensions Intensify in the Air and on the Ground Worldwide,9/1/2020,U.S.,Washington,News
865,"After Afghan Women Asked #WhereIsMyName, a Small Victory",9/2/2020,World,Foreign,News
866,Trump Administration Will Redirect $62 Million Owed to the W.H.O.,9/2/2020,Health,Science,News
867,"At the State Dept., Calling for Alliances and Acting as a Coalition of One",9/2/2020,U.S.,Washington,News
868,Court Rules Guantánamo Detainees Are Not Entitled to Due Process,9/2/2020,U.S.,Washington,News
869,"With 1,000 Student Infections, U. of South Carolina Urges Vigilance",9/2/2020,World,Foreign,News
870,Afghan War Casualty Report: September 2020,9/3/2020,Magazine,Magazine,News
871,Afghan Peace Talks Set to Begin as Prisoner Swap Is Nearly Done,9/3/2020,World,Foreign,News
872,"Belarus Protests, Aleksei Navalny, BBC: Your Thursday Briefing",9/3/2020,Briefing,NYTNow,briefing
873,‘Measure for Measure’ Review: Rising by Sin in Melbourne,9/3/2020,Movies,Weekend,Review
874,Your Friday Briefing,9/3/2020,Briefing,NYTNow,briefing
875,A Smooth Election,9/3/2020,Briefing,NYTNow,briefing
876,Trump Faces Uproar Over Reported Remarks Disparaging Fallen Soldiers,9/4/2020,U.S.,Washington,News
877,"At In-Person Choir Rehearsals, a Balance Between Joyful and Careful",9/4/2020,Arts,Culture,News
878,"As Others Condemn Putin Critic’s Poisoning, Trump Just Wants to ‘Get Along’",9/4/2020,U.S.,Washington,News
879,Trump Says He Will Reverse Pentagon Plan to Close Newspaper That Informs and Speaks for Troops,9/4/2020,U.S.,Washington,News
880,"After Report That Trump Disparaged War Dead, Democrats See Chance to Win Over Military Voters",9/4/2020,U.S.,Politics,News
881,"After Report That Trump Disparaged War Dead, Democrats See Chance to Win Over Military Voters",9/4/2020,U.S.,Politics,News
882,"John Kelly, at Center of Report on Trump Disparaging U.S. Soldiers, Keeps Silent",9/5/2020,U.S.,Washington,News
883,Readers Share Their Best Unexpected Wedding Photos,9/5/2020,Fashion & Style,Styles,News
884,"‘I Keep My Promises,’ Trump Said. Let’s Check.",9/5/2020,Opinion,OpEd,Op-Ed
885,"Fighting Patriarchy, and Fearing Worse From the Taliban",9/6/2020,World,Foreign,News
886,Joe Biden’s China Journey,9/6/2020,U.S.,Washington,News
887,At Least 37 Million People Have Been Displaced by America’s War on Terror,9/8/2020,Magazine,Magazine,News
888,A look at Douglas Emhoff’s legal career as he seeks to become the nation’s first Second Gentleman.,9/8/2020,U.S.,Politics,News
889,Will Doug Emhoff’s Legal Career Be an Issue for the Biden-Harris Ticket?,9/8/2020,U.S.,Politics,News
890,"Trump’s Reported Remarks About Soldiers, and John Kelly’s Silence",9/8/2020,Opinion,Letters,Letter
891,"Afghan Vice President, Staunch Opponent of Taliban, Survives Blast",9/9/2020,World,Foreign,News
892,"U.S. to Reduce Troop Levels in Iraq to 3,000",9/9/2020,U.S.,Washington,News
893,"Coronavirus, Indoor Dining, Toy Soldiers: Your Wednesday Evening Briefing",9/9/2020,Briefing,NYTNow,briefing
894,"Fire Destroys Most of Europe’s Largest Refugee Camp, on Greek Island of Lesbos",9/9/2020,World,Foreign,News
895,A Striking Reversal: Trump’s Attacks on the Military and Defense Contractors,9/9/2020,U.S.,Washington,News Analysis
896,Will You Know Me if I’m Wearing a Mask?,9/9/2020,Opinion,Letters,Letter
897,Afghan Peace Talks Begin This Week. Here’s What to Know.,9/10/2020,World,Foreign,News
898,"The Fire Compounding Misery at the Lesbos Camp, in Photos",9/10/2020,World,Foreign,News
899,Your Friday Briefing,9/10/2020,Briefing,NYTNow,briefing
900,Pandemic Collides With Europe’s Migrant Crisis to Set Off a Calamity in Greece,9/10/2020,World,Foreign,News
901,The Other Way Covid Will Kill: Hunger,9/11/2020,Business Day,SundayBusiness,News
902,Remembering the Presidency of Donald Trump,9/11/2020,Opinion,OpEd,Op-Ed
903,"Wildfires, Sept. 11, ‘Queer Eye’: Your Friday Evening Briefing",9/11/2020,Briefing,NYTNow,briefing
904,Veterans Fortify the Ranks of Militias Aligned With Trump’s Views,9/11/2020,U.S.,Washington,News
905,Fauci Warns Coronavirus Could Disrupt Life Well Into New Year,9/11/2020,World,Foreign,News
906,"Afghanistan Peace Talks Open in Qatar, Seeking End to Decades of War",9/12/2020,World,Foreign,News
907,"Mandela, Gorbachev, Trump? A Disruptive President Plays Peacemaker",9/12/2020,U.S.,Washington,News
908,Your Monday Briefing,9/13/2020,Briefing,NYTNow,briefing
909,"After Fire Razes Squalid Greek Camp, Homeless Migrants Fear What’s Next",9/13/2020,World,Foreign,News
910,Review: ‘We Are Who We Are’ Captures Not-So-Innocents Abroad,9/13/2020,Arts,Culture,Review
911,"Wildfires, 2020 Election, N.F.L. Sunday: Your Weekend Briefing",9/13/2020,Briefing,NYTNow,briefing
912,Trump Holds Indoor Rally as White House Officials Try to Defend His Virus Response,9/13/2020,World,Foreign,News
913,"Facebook Is Failing in Global Disinformation Fight, Says Former Worker",9/14/2020,Technology,Business,News
914,Don’t Let the Pandemic End a 100-Year-Old Soccer Legacy,9/14/2020,Opinion,OpEd,Op-Ed
915,War Crime Risk Grows for U.S. Over Saudi Strikes in Yemen,9/14/2020,U.S.,Washington,News
916,"To Get to Afghan Talks, Lots of Last-Minute Deals — and Nose Swabs",9/15/2020,World,Foreign,News
